"","SampleNumber","Well_Type","Parcel_ID","Site_Address","SampleID","Field.Duplicate..Y.N.","PFBA","PFPeA","PFHxA","PFHpA","PFOA","PFNA","PFDA","PFUnA","PFDoA","PFTriA","PFTeA","PFHxDA","PFODA","PFBS","PFPeS","PFHxS","PFHpS","PFOS","PFNS","PFDS","PFDoS","X4.2.FTSA","X6.2.FTSA","X8.2.FTSA","X10.2.FTSA","FOSA","NMeFOSA","NEtFOSA","NMeFOSAA","NEtFOSAA","NMeFOSE","NEtFOSE","HFPO.DA","DONA","X9Cl.PF3ONS","X11Cl.PF3OUdS","SUM_PFOS_PFOA","SUM_FOSA_NEtFOSE_NEtFOSA_NetFOSAA_PFOS_PFOA","Exceedance_RES","Exceedance_PAL","HI","No_Detections","X","Latitude","Longitude"
"215","1194","Private","4-01161-000","1521 NAKOMIS AVENUE","PWS1194-OS-050621-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.1,3,3.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0.09,"N",NA,43.8463021,-91.2558247
"216","1195","Private","4-01227-000","1344 NAKOMIS AVENUE","PWS1195-OS-043021-100","N",-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.9,"N","N",0.1,"N",NA,43.8431103,-91.2541708
"217","1196","Private","4-00170-000","537 HINKLEY ROAD","PWS1196-OS-050721-100","N",5,2,1.1,1,3,-999,-999,-999,-999,-999,-999,-999,-999,4.9,0,1.6,0,7.1,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.7,10.8,"N","Y",0.58,"N",NA,43.8546829,-91.2674787
"218","1197","Private","4-02021-000","814 LORI PLACE","PWS1197-OS-050721-100","N",7,-999,-999,-999,-999,0,0,-999,-999,-999,-999,-999,-999,8.8,-999,1,-999,6.9,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.9,8,"N","Y",0.44,"N",NA,43.8775162,-91.2724609
"219","1198","Private","4-01119-000","1727 BAINBRIDGE STREET","PWS1198-IS-050721-100","N",6,2,5,2,3,-999,-999,-999,-999,-999,-999,-999,-999,8.8,0,2.4,-999,2.8,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.6,6.54,"N","Y",0.39,"N",NA,43.8502425,-91.2611334
"220","1199","Private","4-01142-000","1612 NAKOMIS AVENUE","PWS1199-IS-042821-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7.9,7,15,-999,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.85,0.85,"N","Y",0.42,"N",NA,43.8477984,-91.255524
"221","1200","Private","4-01156-000","1611 NAKOMIS AVENUE","PWS1200-OS-042621-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"Y",NA,43.8477171,-91.2561254
"222","1201","Public","4-00859-001","131 CLINTON ST","PUB1201-TN-050721-100","N",3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"N",NA,43.842231,-91.2596
"223","1202","Public","4-00988-000","1305 BAINBRIDGE ST","PUB1202-TN-050621-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.45,-999,0.8,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,"N","N",0.12,"N",NA,43.8415512,-91.2618957
"224","1203","Private","4-01012-000","1315 CAROLINE STREET","PWS1203-OS-050621-100","N",7,3,1.9,1,3,-999,-999,-999,-999,-999,-999,-999,-999,1.6,1,3.1,0,3.3,-999,-999,-999,-999,-999,-999,-999,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.9,6.75,"N","Y",0.42,"N",NA,43.8419846,-91.2632115
"225","1204","Public","4-00151-007","1900 BAINBRIDGE ST","PUB1204-TN-050421-100","N",8.2,2.9,2.5,2.4,2.2,-999,-999,-999,-999,-999,-999,-999,-999,0.89,-999,2.7,-999,2.2,-999,-999,-999,-999,-999,-999,-999,3.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.4,8,"N","Y",0.47,"N",NA,43.8554146,-91.2586439
"226","1205","Public","4-00001-000","3600 LAKESHORE DR","PUB1205-TN-050521-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.37,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.85,"N","N",0.04,"N",NA,43.896019,-91.267588
"227","1206","Public","4-00153-000","2100 BAINBRIDGE ST N","PUB1206-TN-050521-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.57,-999,1.4,-999,1.8,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8,3.8,"N","Y",0.23,"N",NA,43.8573148,-91.2589071
"228","1207","Public","4-00151-002","2100 BAINBRIDGE ST N","PUB1207-TN-050421-100","N",-999,-999,0.6,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,0.5,-999,1.4,-999,1.3,-999,-999,-999,-999,-999,-999,-999,0.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.6,3.54,"N","Y",0.21,"N",NA,43.8573148,-91.2589071
"229","1209","Public","4-00861-000","1311 LA CRESCENT PL","PUB1209-TN-050621-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","N",0,"N",NA,43.842265,-91.2648657
"230","1210","Public","4-01107-000","328 GODDARD ST","PUB1210-TN-050721-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8,"N","N",0.09,"N",NA,43.8453835,-91.2646965
"231","1212","Public","4-00554-000","2548 LAKESHORE DR","PUB1212-TN-050521-100","N",48,4.9,5.2,2.6,19,-999,-999,-999,-999,-999,-999,-999,-999,5.1,0.99,5,0.29,9.3,-999,-999,-999,-999,-999,-999,-999,3.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,28.3,32.1,"Y","Y",1.73,"N",NA,43.8650351,-91.2693587
"232","1213","Public","4-00013-000","617 PLAINVIEW RD","PUB1213-TN-050521-100","N",23,1.6,2.6,1.2,6.6,-999,-999,-999,-999,-999,-999,-999,-999,8.5,0.53,3.7,-999,11,-999,-999,-999,-999,-999,-999,-999,3.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17.6,21.1,"Y","Y",1.15,"N",NA,43.8690634,-91.2694339
"233","1214","Public","4-00569-001","2219 BAINBRIDGE ST","PUB1214-TN-050521-100","N",2.1,0.56,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,0.59,-999,1.6,-999,1.2,-999,-999,-999,-999,-999,-999,-999,4.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.4,7.3,"N","Y",0.41,"N",NA,43.8586802,-91.260298
"234","1214","Public","4-00569-001","2219 BAINBRIDGE ST","PUB-FD01-050521","Y",2.3,0.6,0.72,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,0.92,0.32,1.2,-999,2,-999,-999,-999,-999,-999,-999,-999,3.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.2,6.9,"N","Y",0.38,"N",NA,43.8586802,-91.260298
"235","1215","Public","4-01935-001","2323 LAKESHORE DR","PUB1215-TN-050721-100","N",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,"N","N",0.07,"N",NA,43.8576532,-91.2696684
"236","1217","Public","4-00600-032","101 SKY HARBOUR DRIVE","PUB1217-NN-050121-100","N",8.1,2.9,2.8,1.6,3.7,0.49,-999,-999,-999,-999,-999,-999,-999,1.8,0.47,2,-999,3.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.9,6.9,"N","Y",0.41,"N",NA,43.8601644,-91.2610498
"237","1217","Public","4-00600-032","101 SKY HARBOUR DRIVE","PUB-FD01-050121","Y",7.6,2.9,2.3,1.7,3.2,0.43,-999,-999,-999,-999,-999,-999,-999,1.9,0.54,2.2,-999,3.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.6,6.6,"N","Y",0.4,"N",NA,43.8601644,-91.2610498
"238","1218","Public","4-00711-000","1700 LAKESHORE DR","PUB1218-OTM-050721-100","N",3.1,1.7,1.4,0.87,2.1,-999,-999,-999,-999,-999,-999,-999,-999,1,-999,0.71,-999,2.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.9,4.9,"N","Y",0.26,"N",NA,43.8501443,-91.2673689
"239","1219","Public","4-01285-000","200 S BAINBRIDGE ST","PUB1219-NN-050721-100","N",8,-999,-999,-999,2.3,-999,-999,-999,-999,-999,-999,-999,-999,0.99,0.54,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.3,4,"N","Y",0.23,"N",NA,43.8308336,-91.2605235
"240","1220","Public","4-00726-000","1800 LAKESHORE DR","PUB1220-NN-050421-100","N",2.4,1.1,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.5,-999,0.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.6,"N","N",0.1,"N",NA,43.85264,-91.266614
"241","103-0","OS Group Sample","4-00103-000","2606 FANTA REED ROAD","","",5.5,7.6,7.3,3.6,8.1,-999,-999,-999,-999,-999,-999,-999,-999,2.4,2.8,31,2.2,140,-999,-999,-999,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,148.1,148.1,"Y","",8.2,"N",NA,43.8662964,-91.2547534
"242","104-0","OS Group Sample","4-00104-000","2608 FANTA REED ROAD","","",1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,2.6,31,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12,"N","",1.4,"N",NA,43.8664453,-91.254791
"243","106-0","OS Group Sample","4-00106-000","2640 FANTA REED ROAD","","",17,42,38,17,34,1.9,-999,-999,-999,-999,-999,-999,-999,16,18,130,9.1,390,-999,-999,-999,-999,48,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,424,424,"Y","",24.5,"N",NA,43.8690764,-91.2546971
"244","110-1","OS Group Sample","4-00110-001","2552 BAINBRIDGE STREET","","",40,0.92,1.7,-999,3.8,-999,-999,-999,-999,-999,-999,-999,-999,12,11,70,2.4,39,-999,-999,-999,-999,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,42.8,44.1,"Y","",4,"N",NA,43.8652175,-91.2595837
"245","110-2","OS Group Sample","4-00110-002","2556 BAINBRIDGE STREET","","",6.7,6.2,4.9,2,3.2,-999,-999,-999,-999,-999,-999,-999,-999,5.5,4,64,5.3,160,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,163.2,163.2,"Y","",9.8,"N",NA,43.8655168,-91.2595085
"246","11-1","OS Group Sample","4-00011-001","2723 Marion Street","","",25,3.4,4,1.8,11,-999,-999,-999,-999,-999,-999,-999,-999,6.5,-999,4.5,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,22,22,"Y","",1.2,"N",NA,43.870714,-91.2686067
"247","111-0","OS Group Sample","4-00111-000","2548 BAINBRIDGE STREET","","",46,4.4,16,2.8,16,-999,-999,-999,-999,-999,-999,-999,-999,21,44,550,24,420,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,436,436,"Y","",35.6,"N",NA,43.8650498,-91.2595649
"248","114-01-B","OS Group Sample","","301, 303, 305, 307,309,401,403,405,407,409 CALLAWAY COURT","","",3.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,2.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"N","",0.1,"N",NA,43.8613844,-91.265196
"249","114-0-A","OS Group Sample","4-00114-000","101 CALLAWAY COURT","","",3.7,2.3,2.2,2.9,2.9,-999,-999,-999,-999,-999,-999,-999,-999,1.3,-999,4.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.9,2.9,"N","",0.3,"N",NA,43.8616028,-91.2625134
"250","115-0","OS Group Sample","4-00115-000","2425 BAINBRIDGE STREET","","",3.7,1.8,2.2,1.1,2.7,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,3.2,-999,3.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,6.3,6.3,"N","",0.4,"N",NA,43.8619046,-91.2605799
"251","116-0","OS Group Sample","4-00116-000","2421 BAINBRIDGE STREET","","",4.4,1.1,-999,-999,2.2,-999,-999,-999,-999,-999,-999,-999,-999,2.1,-999,2,-999,2.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5.1,5.1,"N","",0.3,"N",NA,43.8617583,-91.2603168
"252","1182-0","OS Group Sample","4-01182-000","1819 NAKOMIS AVENUE","","",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.1,"N","",0.1,"N",NA,43.8510137,-91.2549978
"253","1223-0","OS Group Sample","4-01223-000","1905 CHEROKEE AVENUE","","",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,1.3,"N","",0.1,"N",NA,43.8526175,-91.2561142
"254","13-1-A","OS Group Sample","4-00013-001","615 PLAINVIEW ROAD","","",61,-999,-999,-999,22,-999,-999,-999,-999,-999,-999,-999,-999,11,0.98,4.8,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48,48,"Y","",2.5,"N",NA,43.8694407,-91.2690579
"255","13-1-B","OS Group Sample","4-00013-001","615 PLAINVIEW ROAD","","",75,-999,-999,-999,26,-999,-999,-999,-999,-999,-999,-999,-999,11,1.1,5,-999,28,-999,-999,-999,-999,-999,-999,-999,0.92,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54,54.92,"Y","",2.9,"N",NA,43.8694407,-91.2690579
"256","135-0","OS Group Sample","4-00135-000","2312 BAINBRIDGE STREET","","",5.2,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,2.9,1.4,3.7,-999,2.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.6,3.6,"N","",0.3,"N",NA,43.8597701,-91.2595837
"257","1365-0","OS Group Sample","4-01365-000","137 USHER STREET","","",11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.5,0.88,2,-999,4.4,-999,-999,-999,-999,-999,-999,-999,2.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.4,6.7,"N","",0.4,"N",NA,43.837431,-91.2631739
"258","142-0","OS Group Sample","4-00142-000","2226 BAINBRIDGE STREET","","",3.9,1.9,2.4,2.1,6.6,-999,-999,-999,-999,-999,-999,-999,-999,3.6,-999,4.1,-999,3,-999,-999,-999,-999,-999,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.6,11.4,"N","",0.7,"N",NA,43.8590041,-91.2596777
"259","1422-3549","OS Group Sample","","3549 LAKESHORE DRIVE","","",43,0.91,-999,-999,5.9,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,1.6,-999,2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8.4,8.4,"N","",0.5,"N",NA,43.8946366,-91.2703969
"260","1425-0","OS Group Sample","4-01425-000","3545 LAKESHORE DRIVE","","",59,2.1,1.3,-999,12,-999,-999,-999,-999,-999,-999,-999,-999,9.8,1.3,2.4,-999,8.1,-999,-999,-999,-999,-999,-999,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,20.1,22,"Y","",1.2,"N",NA,43.8940386,-91.2706371
"261","1433-0","OS Group Sample","4-01433-000","3521 LAKESHORE DRIVE","","",160,3.3,4.3,2.3,42,-999,-999,-999,-999,-999,-999,-999,-999,8.4,2.7,8.1,-999,20,-999,-999,-999,-999,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,62,63.2,"Y","",3.4,"N",NA,43.8921205,-91.2704303
"262","1434-1","OS Group Sample","4-01434-001","3515 LAKESHORE DRIVE","","",35,7.9,6.6,3.5,7.6,-999,-999,-999,-999,-999,-999,-999,-999,17,-999,13,-999,4.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.7,11.7,"N","",0.9,"N",NA,43.8916538,-91.2704867
"263","1435-0","OS Group Sample","4-01435-000","3511 LAKESHORE DRIVE","","",140,18,16,2.4,110,-999,-999,-999,-999,-999,-999,-999,-999,10,2.2,5.7,-999,24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,134,134,"Y","",6.9,"N",NA,43.8913547,-91.2705619
"264","1437-0","OS Group Sample","4-01437-000","609 DAKOTA STREET","","",150,7.1,4.4,-999,92,-999,-999,-999,-999,-999,-999,-999,-999,15,2.6,6.7,0.89,31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,123,123,"Y","",6.3,"N",NA,43.8907556,-91.2707875
"265","1438-0","OS Group Sample","4-01438-000","3507 LAKESHORE DRIVE","","",91,3.7,3.2,-999,25,-999,-999,-999,-999,-999,-999,-999,-999,4.3,2.3,5,-999,15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40,40,"Y","",2.1,"N",NA,43.8910598,-91.2704019
"266","144-0","OS Group Sample","4-00144-000","2306 BAINBRIDGE STREET","","",3.6,-999,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,1.7,-999,1.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.8,1.8,"N","",0.1,"N",NA,43.8592477,-91.2595837
"267","144-1","OS Group Sample","4-00144-001","2304 BAINBRIDGE STREET","","",7.2,3.8,2.7,1.1,3.6,-999,-999,-999,-999,-999,-999,-999,-999,9.9,-999,2.9,-999,8.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12.1,12.1,"N","",0.7,"N",NA,43.8592363,-91.2589259
"268","147-3","OS Group Sample","4-00147-003","102 MITCHELL STREET","","",7.9,1.6,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,-999,2,-999,3.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.1,3.1,"N","",0.2,"N",NA,43.861844,-91.2598495
"269","151-3-0","OS Group Sample","","2218 BAINBRIDGE STREET - 301-507 CAMPBELL CT (odd)","","",5.5,1.4,1.2,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.5,2.5,"N","",0.2,"N",NA,43.8588102,-91.257634
"270","151-3-A","OS Group Sample","4-00151-003","2218 BAINBRIDGE STREET","","",2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.97,"N","",0.1,"N",NA,43.8588102,-91.257634
"271","151-3-E","OS Group Sample","","2218 BAINBRIDGE STREET - 302-408 CAMPBELL CT (even)","","",2.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.6,"N","",0.1,"N",NA,43.8588102,-91.257634
"272","151-5","OS Group Sample","4-00151-005","2100 DAWSON AVENUE","","",5.1,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,1.1,0.93,2,-999,2.1,-999,-999,-999,-999,-999,-999,-999,1.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.4,5.2,"N","",0.3,"N",NA,43.857342,-91.2564261
"273","1531","OS Group Sample","4-01531-001","2905 BAYSHORE DRIVE","","",79,-999,-999,-999,8.3,-999,-999,-999,-999,-999,-999,-999,-999,9.9,3,5,-999,3.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11.5,11.5,"N","",0.7,"N",NA,43.8730985,-91.2756008
"274","1556-2","OS Group Sample","4-01556-002","905 PLAINVIEW ROAD W","","",6.1,4.1,6,2.2,6.6,-999,-999,-999,-999,-999,-999,-999,-999,19,1.1,5.9,-999,54,-999,-999,-999,-999,110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,60.6,60.6,"Y","",3.2,"N",NA,43.8688997,-91.2724232
"275","1556-2 POST FILTER","OS Group Sample","4-01556-002","905 PLAINVIEW ROAD W","","",-999,-999,-999,-999,17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,17,"N","",0.9,"N",NA,43.8688997,-91.2724232
"276","1573-1","OS Group Sample","4-01573-001","2805 LAKESHORE DRIVE","","",18,-999,-999,-999,2.4,0.54,-999,-999,-999,-999,-999,-999,-999,8.8,0.76,6.1,-999,11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.4,13.4,"N","",0.8,"N",NA,43.871482,-91.2716801
"277","1583-1","OS Group Sample","4-01583-001","2823 BAYSHORE DRIVE","","",23,1.2,-999,-999,1.4,-999,-999,-999,-999,-999,-999,-999,-999,3,-999,2.9,-999,3.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4.7,4.7,"N","",0.3,"N",NA,43.8722598,-91.2755444
"278","1586-0","OS Group Sample","4-01586-000","2819 BAYSHORE DRIVE","","",13,2.6,2,1.5,5.7,-999,-999,-999,-999,-999,-999,-999,-999,13,-999,2.8,-999,44,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,49.7,50.8,"Y","",2.6,"N",NA,43.8718318,-91.2754504
"279","1588-0","OS Group Sample","4-01588-000","2815 BAYSHORE DRIVE","","",11,-999,-999,-999,1.2,-999,-999,-999,-999,-999,-999,-999,-999,1.2,-999,-999,-999,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.2,3.2,"N","",0.2,"N",NA,43.8715334,-91.2754504
"280","1631-0","OS Group Sample","4-01631-000","810 HANSON ROAD","","",9.2,-999,-999,-999,1.3,-999,-999,-999,-999,-999,-999,-999,-999,1.4,-999,-999,-999,2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3.8,3.8,"N","",0.2,"N",NA,43.8830408,-91.2720472
"281","1637-0","OS Group Sample","4-01637-000","901 KIME STREET","","",2.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.3,-999,-999,-999,2.9,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.9,2.9,"N","",0.1,"N",NA,43.8827722,-91.2727241
"282","1640-0","OS Group Sample","4-01640-000","914 HANSON ROAD","","",2.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,-999,-999,-999,2.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.7,2.7,"N","",0.1,"N",NA,43.8829901,-91.2732505
"283","1660-1","OS Group Sample","4-01660-001","3151 EDGEWATER DRIVE","","",2.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1.7,-999,-999,-999,2.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2.4,2.4,"N","",0.1,"N",NA,43.8819329,-91.2744163
"284","1694-0","OS Group Sample","4-01694-000","3065 EDGEWATER LANE","","",17,-999,-999,-999,2.5,-999,-999,-999,-999,-999,-999,-999,-999,7.5,-999,2.1,-999,11,-999,-999,-999,-999,-999,-999,-999,1.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,13.5,14.6,"N","",0.8,"N",NA,43.8796683,-91.2751496
"285","1704-0","OS Group Sample","4-01704-000","3049 EDGEWATER LANE","","",9.4,1.3,1.2,1,4.3,-999,0.95,-999,-999,-999,-999,-999,-999,1.5,-999,-999,-999,5.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,9.7,9.7,"N","",0.5,"N",NA,43.8788469,-91.2752248
"286","17-10267-80","OS Group Sample","17-10267-080","2604 FANTA REED ROAD","","",6.6,4,3.5,2.8,6.4,1.9,-999,-999,-999,-999,-999,-999,-999,1.9,3,31,2.6,150,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,156.4,156.4,"Y","",8.7,"N",NA,43.8661195,-91.2546707
